DateTime,Air temperature | (°C),Pressure | (atm),Wind speed | (m/s),Power generated by system | (MW),n1c,n2c,n3c
2023-04-11 07:00:00,7.425,0.982664,11.672,56.9705,11.3941,25.636725,19.939675
2023-04-11 08:00:00,6.559,0.983009,10.451,47.617,9.5234,21.42765,16.66595
2023-04-11 09:00:00,5.78,0.983268,8.887,32.0182,6.40364,14.40819,11.20637
2023-04-11 10:00:00,4.006,0.983675,7.39,18.469,3.6938,8.31105,6.46415
2023-04-11 11:00:00,2.764,0.98414,5.766,8.03816,1.607632,3.617172,2.813356
2023-04-11 12:00:00,2.688,0.984386,4.271,2.1086,0.42172,0.94887,0.73801
2023-04-11 13:00:00,6.11,0.984617,4.861,3.85939,0.771878,1.7367255,1.3507865
2023-04-11 14:00:00,9.012,0.984881,3.745,0.86845,0.17369,0.3908025,0.3039575
2023-04-11 15:00:00,11.344,0.985151,4.297,2.11706,0.423412,0.952677,0.740971
2023-04-11 16:00:00,13.204,0.985141,5.829,8.30318,1.660636,3.736431,2.906113
2023-04-11 17:00:00,14.272,0.984787,6.217,10.3042,2.06084,4.63689,3.60647
2023-04-11 18:00:00,15.267,0.984607,7.001,14.8345,2.9669,6.675525,5.192075
2023-04-11 19:00:00,15.865,0.984283,7.431,18.266,3.6532,8.2197,6.3931
2023-04-11 20:00:00,16.288,0.984161,7.464,18.7254,3.74508,8.42643,6.55389
2023-04-11 21:00:00,16.39,0.984002,7.454,18.6363,3.72726,8.386335,6.522705
2023-04-11 22:00:00,16.175,0.984088,7.438,18.9907,3.79814,8.545815,6.646745
2023-04-11 23:00:00,15.436,0.984292,7.325,18.0804,3.61608,8.13618,6.32814
2023-04-12 00:00:00,13,0.984518,7.828,22.2323,4.44646,10.004535,7.781305
2023-04-12 01:00:00,9.658,0.984769,10.257,45.4806,9.09612,20.46627,15.91821
2023-04-12 02:00:00,7.951,0.985177,10.483,48.1503,9.63006,21.667635,16.852605
2023-04-12 03:00:00,7.218,0.98544,11.474,56.4672,11.29344,25.41024,19.76352
2023-04-12 04:00:00,7.33,0.985409,11.972,58.0358,11.60716,26.11611,20.31253
2023-04-12 05:00:00,6.138,0.985347,11.372,56.7739,11.35478,25.548255,19.870865
2023-04-12 06:00:00,5.112,0.985592,10.651,51.3936,10.27872,23.12712,17.98776
2023-04-12 07:00:00,3.979,0.985938,8.387,28.1369,5.62738,12.661605,9.847915
2023-04-12 08:00:00,2.989,0.986196,7.509,20.4158,4.08316,9.18711,7.14553
2023-04-12 09:00:00,2.641,0.986408,7.911,23.7393,4.74786,10.682685,8.308755
2023-04-12 10:00:00,1.394,0.986868,6.848,14.7486,2.94972,6.63687,5.16201
2023-04-12 11:00:00,1.551,0.987247,6.835,14.3595,2.8719,6.461775,5.025825
2023-04-12 12:00:00,1.175,0.987498,6.498,12.2409,2.44818,5.508405,4.284315
2023-04-12 13:00:00,4.949,0.9878,5.713,7.8678,1.57356,3.54051,2.75373
2023-04-12 14:00:00,7.573,0.988015,4.215,1.89908,0.379816,0.854586,0.664678
2023-04-12 15:00:00,9.338,0.98796,3.314,0,0,0,0
2023-04-12 16:00:00,11.147,0.987713,3.22,0,0,0,0
2023-04-12 17:00:00,12.666,0.987152,2.698,0,0,0,0
2023-04-12 18:00:00,13.786,0.986762,1.787,0,0,0,0
2023-04-12 19:00:00,14.805,0.986242,1.431,0,0,0,0
2023-04-12 20:00:00,15.717,0.985662,1.33,0,0,0,0
2023-04-12 21:00:00,16.44,0.985107,0.657,0,0,0,0
2023-04-12 22:00:00,16.852,0.984704,1.03,0,0,0,0
2023-04-12 23:00:00,16.895,0.984479,0.693,0,0,0,0
2023-04-13 00:00:00,14.752,0.984317,1.13,0,0,0,0
2023-04-13 01:00:00,10.76,0.984224,1.826,0,0,0,0
2023-04-13 02:00:00,9.496,0.984276,1.602,0,0,0,0
2023-04-13 03:00:00,8.509,0.984314,1.523,0,0,0,0
2023-04-13 04:00:00,7.565,0.984306,1.419,0,0,0,0
2023-04-13 05:00:00,7.049,0.984054,1.378,0,0,0,0
2023-04-13 06:00:00,6.65,0.984096,1.784,0,0,0,0
2023-04-13 07:00:00,6.625,0.98429,2.553,0,0,0,0
2023-04-13 08:00:00,6.445,0.98452,2.499,0,0,0,0
2023-04-13 09:00:00,6.01,0.984644,2.433,0,0,0,0
2023-04-13 10:00:00,4.674,0.98488,2.697,0,0,0,0
2023-04-13 11:00:00,4.171,0.985196,2.656,0,0,0,0
2023-04-13 12:00:00,4.371,0.985361,3.553,0,0,0,0
2023-04-13 13:00:00,8.177,0.9857,3.906,1.20115,0.24023,0.5405175,0.4204025
2023-04-13 14:00:00,11.494,0.986058,2.58,0,0,0,0
2023-04-13 15:00:00,14.456,0.986222,2.352,0,0,0,0
2023-04-13 16:00:00,16.774,0.985959,2.172,0,0,0,0
2023-04-13 17:00:00,18.234,0.985536,2.359,0,0,0,0
2023-04-13 18:00:00,19.422,0.985259,2.427,0,0,0,0
2023-04-13 19:00:00,20.423,0.985057,2.008,0,0,0,0
2023-04-13 20:00:00,21.425,0.984643,2.033,0,0,0,0
2023-04-13 21:00:00,22.093,0.984235,1.695,0,0,0,0
2023-04-13 22:00:00,22.555,0.983975,2.102,0,0,0,0
2023-04-13 23:00:00,22.622,0.983936,3.101,0,0,0,0
2023-04-14 00:00:00,20.152,0.983866,3.854,1.04586,0.209172,0.470637,0.366051
2023-04-14 01:00:00,16.192,0.984009,5.65,7.23048,1.446096,3.253716,2.530668
2023-04-14 02:00:00,14.918,0.984234,5.588,6.94856,1.389712,3.126852,2.431996
2023-04-14 03:00:00,14.1,0.984442,6.236,10.3522,2.07044,4.65849,3.62327
2023-04-14 04:00:00,13.089,0.984404,6.478,11.4791,2.29582,5.165595,4.017685
2023-04-14 05:00:00,12.921,0.984146,7.202,16.4439,3.28878,7.399755,5.755365
2023-04-14 06:00:00,12.678,0.984108,7.866,21.6581,4.33162,9.746145,7.580335
2023-04-14 07:00:00,12.357,0.984379,8.053,23.3163,4.66326,10.492335,8.160705
2023-04-14 08:00:00,13.486,0.984479,7.692,20.652,4.1304,9.2934,7.2282
2023-04-14 09:00:00,13.24,0.984573,8.893,31.3677,6.27354,14.115465,10.978695
2023-04-14 10:00:00,12.607,0.984749,9.516,37.036,7.4072,16.6662,12.9626
2023-04-14 11:00:00,12.394,0.985095,9.992,42.1478,8.42956,18.96651,14.75173
2023-04-14 12:00:00,12.662,0.985307,10.202,44.3614,8.87228,19.96263,15.52649
2023-04-14 13:00:00,14.915,0.985794,9.145,33.5673,6.71346,15.105285,11.748555
2023-04-14 14:00:00,17.473,0.986074,7.443,18.2267,3.64534,8.202015,6.379345
2023-04-14 15:00:00,19.32,0.986064,7.084,15.3616,3.07232,6.91272,5.37656
2023-04-14 16:00:00,21.537,0.985791,7.692,20.4076,4.08152,9.18342,7.14266
2023-04-14 17:00:00,23.156,0.985143,8.215,24.9035,4.9807,11.206575,8.716225
2023-04-14 18:00:00,24.229,0.984626,7.886,21.8845,4.3769,9.848025,7.659575
2023-04-14 19:00:00,25.062,0.98412,8.192,24.461,4.8922,11.00745,8.56135
2023-04-14 20:00:00,25.595,0.983693,8.418,26.358,5.2716,11.8611,9.2253
2023-04-14 21:00:00,25.897,0.983098,9.154,33.3659,6.67318,15.014655,11.678065
2023-04-14 22:00:00,25.953,0.982659,8.928,31.307,6.2614,14.08815,10.95745
2023-04-14 23:00:00,25.345,0.982552,9.65,37.7413,7.54826,16.983585,13.209455
2023-04-15 00:00:00,23.548,0.982342,11.132,51.8815,10.3763,23.346675,18.158525
2023-04-15 01:00:00,19.995,0.982308,11.439,54.2096,10.84192,24.39432,18.97336
2023-04-15 02:00:00,18.995,0.982302,12.615,55.8069,11.16138,25.113105,19.532415
2023-04-15 03:00:00,18.193,0.982254,12.453,55.9578,11.19156,25.18101,19.58523
2023-04-15 04:00:00,17.568,0.982082,12.795,56.0682,11.21364,25.23069,19.62387
2023-04-15 05:00:00,17.272,0.981777,12.938,56.1079,11.22158,25.248555,19.637765
2023-04-15 06:00:00,16.963,0.981618,12.438,56.1586,11.23172,25.27137,19.65551
2023-04-15 07:00:00,15.793,0.981598,11.755,55.7104,11.14208,25.06968,19.49864
2023-04-15 08:00:00,15.153,0.981674,11.003,52.422,10.4844,23.5899,18.3477
2023-04-15 09:00:00,15.195,0.981668,11.168,53.5883,10.71766,24.114735,18.755905
2023-04-15 10:00:00,14.096,0.981663,10.559,48.8422,9.76844,21.97899,17.09477
2023-04-15 11:00:00,13.891,0.982008,11.448,55.3675,11.0735,24.915375,19.378625
2023-04-15 12:00:00,14.462,0.982062,11.963,56.4468,11.28936,25.40106,19.75638
2023-04-15 13:00:00,16.782,0.982567,9.364,36.0756,7.21512,16.23402,12.62646
2023-04-15 14:00:00,19.76,0.982798,8.417,26.8488,5.36976,12.08196,9.39708
2023-04-15 15:00:00,21.511,0.983123,8.836,30.8556,6.17112,13.88502,10.79946
2023-04-15 16:00:00,22.082,0.983211,10.226,44.4137,8.88274,19.986165,15.544795
2023-04-15 17:00:00,22.642,0.98299,8.872,31.1057,6.22114,13.997565,10.886995
2023-04-15 18:00:00,24.457,0.982601,8.674,28.9136,5.78272,13.01112,10.11976
2023-04-15 19:00:00,25.674,0.982183,9.113,33.12,6.624,14.904,11.592
2023-04-15 20:00:00,26.388,0.981724,9.173,33.4089,6.68178,15.034005,11.693115
2023-04-15 21:00:00,26.686,0.98118,10.039,41.8796,8.37592,18.84582,14.65786
2023-04-15 22:00:00,27.076,0.980683,10.688,47.9429,9.58858,21.574305,16.780015
2023-04-15 23:00:00,26.253,0.980388,9.883,40.1283,8.02566,18.057735,14.044905
2023-04-16 00:00:00,24.754,0.980064,9.32,34.5915,6.9183,15.566175,12.107025
2023-04-16 01:00:00,22.353,0.979846,11.367,53.3297,10.66594,23.998365,18.665395
2023-04-16 02:00:00,20.992,0.979875,12.118,55.2384,11.04768,24.85728,19.33344
2023-04-16 03:00:00,20.133,0.980091,12.547,55.4652,11.09304,24.95934,19.41282
2023-04-16 04:00:00,19.532,0.980158,12.707,55.5829,11.11658,25.012305,19.454015
2023-04-16 05:00:00,18.981,0.979931,12.348,55.6748,11.13496,25.05366,19.48618
2023-04-16 06:00:00,18.91,0.980096,12.625,55.6978,11.13956,25.06401,19.49423
2023-04-16 07:00:00,18.85,0.980363,12.414,55.7244,11.14488,25.07598,19.50354
2023-04-16 08:00:00,18.319,0.980791,11.184,53.1278,10.62556,23.90751,18.59473
2023-04-16 09:00:00,17.667,0.981295,9.254,35.0241,7.00482,15.760845,12.258435
2023-04-16 10:00:00,18.142,0.981721,9.203,34.5871,6.91742,15.564195,12.105485
2023-04-16 11:00:00,17.741,0.982121,8.322,26.2356,5.24712,11.80602,9.18246
2023-04-16 12:00:00,17.216,0.982512,8.407,27.0552,5.41104,12.17484,9.46932
2023-04-16 13:00:00,18.765,0.983205,7.597,19.4566,3.89132,8.75547,6.80981
2023-04-16 14:00:00,20.82,0.983645,8.253,24.398,4.8796,10.9791,8.5393
2023-04-16 15:00:00,21.434,0.984061,8.738,29.6809,5.93618,13.356405,10.388315
2023-04-16 16:00:00,23.289,0.983693,8.415,26.1939,5.23878,11.787255,9.167865
2023-04-16 17:00:00,24.937,0.983148,8.621,28.1755,5.6351,12.678975,9.861425
2023-04-16 18:00:00,25.629,0.982723,7.686,20.0552,4.01104,9.02484,7.01932
2023-04-16 19:00:00,25.29,0.98241,6.933,13.8683,2.77366,6.240735,4.853905
2023-04-16 20:00:00,24.65,0.982268,8.147,24.0329,4.80658,10.814805,8.411515
2023-04-16 21:00:00,24.214,0.982429,8.478,27.0172,5.40344,12.15774,9.45602
2023-04-16 22:00:00,20.804,0.983028,4.302,2.02709,0.405418,0.9121905,0.7094815
2023-04-16 23:00:00,19.179,0.983,5.261,5.24171,1.048342,2.3587695,1.8345985
2023-04-17 00:00:00,18.144,0.983755,7.26,16.8248,3.36496,7.57116,5.88868
2023-04-17 01:00:00,18.019,0.984098,6.575,11.6481,2.32962,5.241645,4.076835
2023-04-17 02:00:00,17.957,0.984581,5.766,7.84085,1.56817,3.5283825,2.7442975
2023-04-17 03:00:00,17.757,0.985038,5.233,4.88713,0.977426,2.1992085,1.7104955
2023-04-17 04:00:00,17.831,0.984916,4.651,2.94443,0.588886,1.3249935,1.0305505
2023-04-17 05:00:00,17.444,0.984808,3.046,0,0,0,0
2023-04-17 06:00:00,17.66,0.984626,1.81,0,0,0,0
2023-04-17 07:00:00,17.469,0.984759,2.515,0,0,0,0
2023-04-17 08:00:00,16.358,0.984913,3.16,0,0,0,0
2023-04-17 09:00:00,16.863,0.985103,3.784,0.859717,0.1719434,0.38687265,0.30090095
2023-04-17 10:00:00,16.968,0.985235,6.062,8.97283,1.794566,4.0377735,3.1404905
2023-04-17 11:00:00,16.264,0.985528,8.067,23.7962,4.75924,10.70829,8.32867
2023-04-17 12:00:00,15.479,0.985913,7.866,21.4946,4.29892,9.67257,7.52311
2023-04-17 13:00:00,14.908,0.986277,9.752,40.478,8.0956,18.2151,14.1673
2023-04-17 14:00:00,15.065,0.98628,9.74,39.0425,7.8085,17.569125,13.664875
2023-04-17 15:00:00,14.005,0.986677,8.526,28.4221,5.68442,12.789945,9.947735
2023-04-17 16:00:00,14.005,0.987169,5.765,7.57738,1.515476,3.409821,2.652083
2023-04-17 17:00:00,14.277,0.987045,6.928,15.0034,3.00068,6.75153,5.25119
2023-04-17 18:00:00,15.349,0.986774,7.331,18.1474,3.62948,8.16633,6.35159
2023-04-17 19:00:00,16.292,0.986835,6.253,10.6868,2.13736,4.80906,3.74038
2023-04-17 20:00:00,15.83,0.987471,4.807,3.57671,0.715342,1.6095195,1.2518485
2023-04-17 21:00:00,15.697,0.987007,6.341,11.0733,2.21466,4.982985,3.875655
2023-04-17 22:00:00,15.382,0.986717,8.071,24.2154,4.84308,10.89693,8.47539
2023-04-17 23:00:00,14.661,0.986741,8.833,31.7125,6.3425,14.270625,11.099375
2023-04-18 00:00:00,13.957,0.985998,9.163,34.958,6.9916,15.7311,12.2353
2023-04-18 01:00:00,13.932,0.985149,10.058,43.2534,8.65068,19.46403,15.13869
2023-04-18 02:00:00,13.588,0.98527,8.645,28.7091,5.74182,12.919095,10.048185
2023-04-18 03:00:00,13.304,0.984906,9.167,33.8153,6.76306,15.216885,11.835355
2023-04-18 04:00:00,13.157,0.984437,10.226,45.5057,9.10114,20.477565,15.926995
2023-04-18 05:00:00,12.824,0.984069,9.643,38.5268,7.70536,17.33706,13.48438
2023-04-18 06:00:00,12.487,0.983788,9.114,33.3623,6.67246,15.013035,11.676805
2023-04-18 07:00:00,12.268,0.98356,8.309,26.6788,5.33576,12.00546,9.33758
2023-04-18 08:00:00,12.148,0.983772,7.702,21.2276,4.24552,9.55242,7.42966
2023-04-18 09:00:00,11.988,0.983692,8.255,26.1715,5.2343,11.777175,9.160025
2023-04-18 10:00:00,11.906,0.98321,9.459,36.9134,7.38268,16.61103,12.91969
2023-04-18 11:00:00,11.399,0.982995,8.52,27.5498,5.50996,12.39741,9.64243
2023-04-18 12:00:00,10.379,0.983074,8.497,28.5007,5.70014,12.825315,9.975245
2023-04-18 13:00:00,11.779,0.983153,7.119,16.427,3.2854,7.39215,5.74945
2023-04-18 14:00:00,13.519,0.983122,6.734,12.793,2.5586,5.75685,4.47755
2023-04-18 15:00:00,15.257,0.983125,6.572,11.7263,2.34526,5.276835,4.104205
2023-04-18 16:00:00,16.911,0.982995,6.809,13.1607,2.63214,5.922315,4.606245
2023-04-18 17:00:00,18.41,0.982507,7.011,14.6354,2.92708,6.58593,5.12239
2023-04-18 18:00:00,19.679,0.982107,7.125,15.6212,3.12424,7.02954,5.46742
2023-04-18 19:00:00,20.589,0.981671,6.435,10.9217,2.18434,4.914765,3.822595
2023-04-18 20:00:00,21.029,0.981276,5.845,7.78229,1.556458,3.5020305,2.7238015
2023-04-18 21:00:00,21.366,0.980908,6.22,10.3094,2.06188,4.63923,3.60829
2023-04-18 22:00:00,21.447,0.980672,5.451,5.66568,1.133136,2.549556,1.982988
2023-04-18 23:00:00,21.305,0.980699,5.181,4.6144,0.92288,2.07648,1.61504
2023-04-19 00:00:00,19.495,0.980498,5.276,5.27918,1.055836,2.375631,1.847713
2023-04-19 01:00:00,15.729,0.98049,4.581,2.83305,0.56661,1.2748725,0.9915675
2023-04-19 02:00:00,14.266,0.980592,4.713,3.132,0.6264,1.4094,1.0962
2023-04-19 03:00:00,13.899,0.980671,4.219,1.86354,0.372708,0.838593,0.652239
2023-04-19 04:00:00,12.903,0.980628,4.829,3.6139,0.72278,1.626255,1.264865
2023-04-19 05:00:00,12.31,0.980308,4.555,2.78535,0.55707,1.2534075,0.9748725
2023-04-19 06:00:00,11.62,0.98028,4.391,2.16773,0.433546,0.9754785,0.7587055
2023-04-19 07:00:00,11.08,0.980428,4.167,1.63383,0.326766,0.7352235,0.5718405
2023-04-19 08:00:00,10.372,0.98059,4.178,1.74601,0.349202,0.7857045,0.6111035
2023-04-19 09:00:00,9.603,0.980623,3.592,0,0,0,0
2023-04-19 10:00:00,8.713,0.98076,4.152,1.69667,0.339334,0.7635015,0.5938345
2023-04-19 11:00:00,8.291,0.980973,3.396,0,0,0,0
2023-04-19 12:00:00,8.323,0.981,3.272,0,0,0,0
2023-04-19 13:00:00,11.803,0.98113,3.071,0,0,0,0
2023-04-19 14:00:00,14.776,0.981155,2.046,0,0,0,0
2023-04-19 15:00:00,16.907,0.981018,2.355,0,0,0,0
2023-04-19 16:00:00,18.789,0.980634,2.306,0,0,0,0
2023-04-19 17:00:00,20.286,0.980037,2.691,0,0,0,0
2023-04-19 18:00:00,21.326,0.979461,2.811,0,0,0,0
2023-04-19 19:00:00,22.239,0.978888,2.787,0,0,0,0
2023-04-19 20:00:00,22.995,0.978338,2.752,0,0,0,0
2023-04-19 21:00:00,23.549,0.977809,3.004,0,0,0,0
2023-04-19 22:00:00,23.712,0.977436,3.021,0,0,0,0
2023-04-19 23:00:00,23.563,0.977188,3.337,0,0,0,0
2023-04-20 00:00:00,21.644,0.976992,4.185,1.70593,0.341186,0.7676685,0.5970755
2023-04-20 01:00:00,17.541,0.976861,5.439,5.94074,1.188148,2.673333,2.079259
2023-04-20 02:00:00,16.358,0.976867,4.193,1.7507,0.35014,0.787815,0.612745
2023-04-20 03:00:00,15.185,0.976874,5.446,5.84756,1.169512,2.631402,2.046646
2023-04-20 04:00:00,14.383,0.976655,6.691,12.4363,2.48726,5.596335,4.352705
2023-04-20 05:00:00,13.8,0.976132,7.077,15.3812,3.07624,6.92154,5.38342
2023-04-20 06:00:00,13.381,0.975955,8.313,25.915,5.183,11.66175,9.07025
2023-04-20 07:00:00,12.827,0.975969,8.553,28.5922,5.71844,12.86649,10.00727
2023-04-20 08:00:00,12.46,0.976032,8.636,29.4366,5.88732,13.24647,10.30281
2023-04-20 09:00:00,12.132,0.97601,7.219,17.2946,3.45892,7.78257,6.05311
2023-04-20 10:00:00,12.023,0.976166,7.354,18.3859,3.67718,8.273655,6.435065
2023-04-20 11:00:00,12.085,0.97651,7.422,18.751,3.7502,8.43795,6.56285
2023-04-20 12:00:00,12.341,0.976593,7.881,22.453,4.4906,10.10385,7.85855
2023-04-20 13:00:00,14.946,0.976803,5.752,7.73554,1.547108,3.480993,2.707439
2023-04-20 14:00:00,17.378,0.976815,4.031,1.3602,0.27204,0.61209,0.47607
2023-04-20 15:00:00,19.422,0.976757,4.331,2.12843,0.425686,0.9577935,0.7449505
2023-04-20 16:00:00,20.249,0.976562,4.939,3.9148,0.78296,1.76166,1.37018
2023-04-20 17:00:00,21.056,0.976189,5.68,7.29221,1.458442,3.2814945,2.5522735
2023-04-20 18:00:00,22.351,0.975653,5.036,4.05273,0.810546,1.8237285,1.4184555
2023-04-20 19:00:00,22.553,0.975321,5.435,5.82216,1.164432,2.619972,2.037756
2023-04-20 20:00:00,23.488,0.974764,4.888,3.49437,0.698874,1.5724665,1.2230295
2023-04-20 21:00:00,23.819,0.974011,4.131,1.5428,0.30856,0.69426,0.53998
2023-04-20 22:00:00,22.733,0.973791,6.188,9.98808,1.997616,4.494636,3.495828
2023-04-20 23:00:00,23.189,0.973271,3.65,0.629189,0.1258378,0.28313505,0.22021615
2023-04-21 00:00:00,22.309,0.97287,4.381,2.2342,0.44684,1.00539,0.78197
2023-04-21 01:00:00,18.763,0.972732,6.225,10.3115,2.0623,4.640175,3.609025
2023-04-21 02:00:00,17.048,0.972819,7.091,15.9266,3.18532,7.16697,5.57431
2023-04-21 03:00:00,16.342,0.972805,6.329,10.8417,2.16834,4.878765,3.794595
2023-04-21 04:00:00,15.786,0.972635,7.891,22.1227,4.42454,9.955215,7.742945
2023-04-21 05:00:00,14.924,0.972403,8.17,24.8161,4.96322,11.167245,8.685635
2023-04-21 06:00:00,15.475,0.972629,5.202,4.762,0.9524,2.1429,1.6667
2023-04-21 07:00:00,14.241,0.9728,4.172,1.6417,0.32834,0.738765,0.574595
2023-04-21 08:00:00,13.72,0.972892,6.436,11.3941,2.27882,5.127345,3.987935
2023-04-21 09:00:00,12.913,0.97302,9.249,35.2153,7.04306,15.846885,12.325355
2023-04-21 10:00:00,11.99,0.973179,8.839,31.6554,6.33108,14.24493,11.07939
2023-04-21 11:00:00,11.2,0.973855,8.284,26.2698,5.25396,11.82141,9.19443
2023-04-21 12:00:00,11.366,0.973925,8.203,25.5301,5.10602,11.488545,8.935535
2023-04-21 13:00:00,12.941,0.974032,6.94,15.0051,3.00102,6.752295,5.251785
2023-04-21 14:00:00,13.744,0.974224,6.054,9.40995,1.88199,4.2344775,3.2934825
2023-04-21 15:00:00,14.89,0.974447,5.587,6.89801,1.379602,3.1041045,2.4143035
2023-04-21 16:00:00,16.276,0.974428,6.097,9.64107,1.928214,4.3384815,3.3743745
2023-04-21 17:00:00,16.794,0.974476,5.971,8.78828,1.757656,3.954726,3.075898
2023-04-21 18:00:00,17.227,0.974486,6.515,11.6687,2.33374,5.250915,4.084045
2023-04-21 19:00:00,17.572,0.974416,7.232,17.0273,3.40546,7.662285,5.959555
2023-04-21 20:00:00,17.485,0.974313,7.428,18.5833,3.71666,8.362485,6.504155
2023-04-21 21:00:00,17.758,0.973909,8.527,27.8085,5.5617,12.513825,9.732975
2023-04-21 22:00:00,16.943,0.973905,8.91,31.8669,6.37338,14.340105,11.153415
2023-04-21 23:00:00,15.616,0.974222,8.778,30.588,6.1176,13.7646,10.7058
2023-04-22 00:00:00,14.153,0.974339,8.138,24.6866,4.93732,11.10897,8.64031
2023-04-22 01:00:00,11.646,0.974532,9.099,33.9243,6.78486,15.265935,11.873505
2023-04-22 02:00:00,10.171,0.974683,10.665,49.1483,9.82966,22.116735,17.201905
2023-04-22 03:00:00,9.142,0.974791,10.742,50.1303,10.02606,22.558635,17.545605
2023-04-22 04:00:00,7.919,0.974822,10.222,45.5416,9.10832,20.49372,15.93956
2023-04-22 05:00:00,7.181,0.974492,10.337,47.1991,9.43982,21.239595,16.519685
2023-04-22 06:00:00,5.968,0.974348,10.168,46.044,9.2088,20.7198,16.1154
2023-04-22 07:00:00,5.037,0.974436,9.509,38.7514,7.75028,17.43813,13.56299
2023-04-22 08:00:00,3.715,0.974342,9.308,36.916,7.3832,16.6122,12.9206
2023-04-22 09:00:00,4.052,0.974325,9.971,44.1617,8.83234,19.872765,15.456595
2023-04-22 10:00:00,4.324,0.97438,9.897,43.105,8.621,19.39725,15.08675
2023-04-22 11:00:00,3.964,0.974673,9.925,43.5515,8.7103,19.598175,15.243025
2023-04-22 12:00:00,3.719,0.97458,9.641,40.3506,8.07012,18.15777,14.12271
2023-04-22 13:00:00,7.134,0.974746,6.621,12.8575,2.5715,5.785875,4.500125
2023-04-22 14:00:00,9.52,0.974716,6.354,11.2314,2.24628,5.05413,3.93099
2023-04-22 15:00:00,11.214,0.974561,6.243,10.7176,2.14352,4.82292,3.75116
2023-04-22 16:00:00,12.91,0.974337,6.349,11.066,2.2132,4.9797,3.8731
2023-04-22 17:00:00,14.579,0.973813,6.702,12.6616,2.53232,5.69772,4.43156
2023-04-22 18:00:00,15.977,0.973425,8.134,23.5442,4.70884,10.59489,8.24047
2023-04-22 19:00:00,16.951,0.973157,9.173,33.0697,6.61394,14.881365,11.574395
2023-04-22 20:00:00,17.571,0.97275,9.978,40.5458,8.10916,18.24561,14.19103
2023-04-22 21:00:00,17.307,0.972723,10.454,45.5326,9.10652,20.48967,15.93641
2023-04-22 22:00:00,15.673,0.973128,11.491,54.6222,10.92444,24.57999,19.11777
2023-04-22 23:00:00,13.668,0.973745,10.625,48.7506,9.75012,21.93777,17.06271
2023-04-23 00:00:00,13.99,0.97369,9.735,38.8146,7.76292,17.46657,13.58511
2023-04-23 01:00:00,11.235,0.973977,11.593,55.4007,11.08014,24.930315,19.390245
2023-04-23 02:00:00,10.786,0.974333,11.08,53.0101,10.60202,23.854545,18.553535
2023-04-23 03:00:00,9.033,0.974818,11.84,56.5594,11.31188,25.45173,19.79579
2023-04-23 04:00:00,7.764,0.974959,11.438,55.2974,11.05948,24.88383,19.35409
2023-04-23 05:00:00,6.78,0.974869,11.462,55.6286,11.12572,25.03287,19.47001
2023-04-23 06:00:00,6.197,0.975126,11.784,57.0451,11.40902,25.670295,19.965785
2023-04-23 07:00:00,5.577,0.975386,11.727,57.1974,11.43948,25.73883,20.01909
2023-04-23 08:00:00,4.574,0.975698,11.022,54.0673,10.81346,24.330285,18.923555
2023-04-23 09:00:00,4.049,0.97588,11.623,57.2395,11.4479,25.757775,20.033825
2023-04-23 10:00:00,3.238,0.976202,11.533,57.2341,11.44682,25.755345,20.031935
2023-04-23 11:00:00,2.169,0.976811,11.467,57.3936,11.47872,25.82712,20.08776
2023-04-23 12:00:00,1.769,0.977229,10.996,54.0471,10.80942,24.321195,18.916485
2023-04-23 13:00:00,4.729,0.977531,9.777,41.1884,8.23768,18.53478,14.41594
2023-04-23 14:00:00,7.084,0.977826,9.509,37.4363,7.48726,16.846335,13.102705
2023-04-23 15:00:00,9.1,0.978023,11.623,56.19,11.238,25.2855,19.6665
2023-04-23 16:00:00,10.724,0.978187,11.942,56.7081,11.34162,25.518645,19.847835
2023-04-23 17:00:00,12.009,0.978007,11.543,55.2422,11.04844,24.85899,19.33477
2023-04-23 18:00:00,13.058,0.977803,11.48,54.6415,10.9283,24.588675,19.124525
2023-04-23 19:00:00,13.808,0.977617,11.555,54.88,10.976,24.696,19.208
2023-04-23 20:00:00,14.461,0.977399,11.111,52.0484,10.40968,23.42178,18.21694
2023-04-23 21:00:00,14.934,0.977215,10.157,43.6996,8.73992,19.66482,15.29486
2023-04-23 22:00:00,14.944,0.977163,10.663,49.4371,9.88742,22.246695,17.302985
2023-04-23 23:00:00,14.523,0.977202,11.074,52.7923,10.55846,23.756535,18.477305
2023-04-24 00:00:00,13.118,0.977199,10.299,46.0462,9.20924,20.72079,16.11617
2023-04-24 01:00:00,8.71,0.977222,12.256,57.5406,11.50812,25.89327,20.13921
2023-04-24 02:00:00,6.177,0.97733,9.002,34.1342,6.82684,15.36039,11.94697
2023-04-24 03:00:00,5.705,0.977382,9.292,36.5696,7.31392,16.45632,12.79936
2023-04-24 04:00:00,5.784,0.977116,9.834,42.0998,8.41996,18.94491,14.73493
2023-04-24 05:00:00,4.158,0.976869,9.325,37.0643,7.41286,16.678935,12.972505
2023-04-24 06:00:00,2.917,0.976776,7.772,22.2349,4.44698,10.005705,7.782215
2023-04-24 07:00:00,2.693,0.976794,8.212,26.3266,5.26532,11.84697,9.21431
2023-04-24 08:00:00,2.268,0.976891,9.076,35.0357,7.00714,15.766065,12.262495
2023-04-24 09:00:00,1.758,0.976989,8.585,29.562,5.9124,13.3029,10.3467
